PHRASE	WORDS_COUNT	FREQUENCY	SYNSETS
anisometric	1	1	892635 all
anisotropic	1	1	1361107 all
annihilated	1	1	734798 all
anoperineal	1	1	2627136 pert
antecubital	1	1	2628171 pert
antenuptial	1	1	3043173 pert
anterograde	1	1	130281 all
antheridial	1	1	2605035 pert
anthracitic	1	1	2628550 pert
anthropical	1	1	2628667 pert
anti-semite	1	1	285905 all
anticipated	1	1	929815 all
antimonious	1	1	2630221 pert
antiphonary	1	1	2630519 pert
antipyretic	1	1	1170136 all
antisemitic	1	1	3043482 pert
antithyroid	1	1	2981508 pert
antitypical	1	1	2631085 pert
antler-like	1	1	2034248 all
aphrodisiac	1	1	2137538 all
apicultural	1	1	2632799 pert
apomictical	1	1	2633877 pert
aponeurotic	1	1	2634073 pert
apoplectoid	1	1	2634709 pert
aposiopetic	1	1	2634820 pert
apostrophic	1	1	2634940 pert
appalachian	1	1	2635395 pert
applaudable	1	1	2585545 all
apple-sized	1	1	2222578 all
applicative	1	1	1834812 all
applicatory	1	1	1834812 all
apportioned	1	1	540236 all
appreciable	1	1	624416 all
appreciated	1	1	1378429 all
apprehended	1	1	1378429 all
apprenticed	1	1	1064806 all
approaching	1	1	1732601 all
approbative	1	1	996089 all
approbatory	1	1	996089 all
appropriate	1	1	134701 all
appurtenant	1	1	2354897 all
aptitudinal	1	1	2636358 pert
arachnidian	1	1	2636811 pert
arbitrative	1	1	2637973 pert
arboraceous	1	1	2573192 all
arborescent	1	1	613382 all
archaeozoic	1	1	814251 all
archangelic	1	1	2638894 pert
archegonial	1	1	2639430 pert
archeologic	1	1	2638392 pert
arenicolous	1	1	2640629 pert
argentinian	1	1	2966972 pert
aristotelic	1	1	3028465 pert
armour-clad	1	1	143854 all
artefactual	1	1	2986740 pert
arthromeric	1	1	2642497 pert
arthropodal	1	1	2642634 pert
arthropodan	1	1	2642634 pert
articulated	1	1	153410 all
artifactual	1	1	2986740 pert
artiodactyl	1	1	2643673 pert
arty-crafty	1	1	1849844 all
ascensional	1	1	2644050 pert
ascertained	1	1	1610484 all
ascocarpous	1	1	2644748 pert
ascosporous	1	1	2644870 pert
asphyxiated	1	1	3045377 pert
assimilable	1	1	1182302 all
associative	1	1	157389 all
associatory	1	1	157389 all
astronautic	1	1	2646381 pert
atheromatic	1	1	3008447 pert
atmospheric	1	1	2831736 pert
atomistical	1	1	1680836 all
atonalistic	1	1	2647236 pert
atrabilious	1	1	1135269 all
attentional	1	1	2647917 pert
attitudinal	1	1	2648021 pert
attractable	1	1	1469927 all
attributive	1	1	172562 all
attritional	1	1	2648106 pert
audiometric	1	1	2648270 pert
audiovisual	1	1	2648392 pert
auriculated	1	1	812417 all
autarchical	1	1	2650795 pert
autogenetic	1	1	2651816 pert
autographed	1	1	2161016 all
autographic	1	1	2651921 pert
autoloading	1	1	181904 all
autoplastic	1	1	2652124 pert
autotrophic	1	1	2652590 pert
avant-garde	1	1	1686906 all
avocational	1	1	2654442 pert
awestricken	1	1	2014715 all
axiological	1	1	2655318 pert
axiomatical	1	1	2653385 pert
azerbaijani	1	1	2655560 pert
bacciferous	1	1	1080717 all
baccivorous	1	1	314390 all
bacilliform	1	1	2144988 all
back-geared	1	1	1100394 all
bacteroidal	1	1	2657741 pert
bald-headed	1	1	210848 all
ball-shaped	1	1	2041229 all
bangladeshi	1	1	3046349 pert
barographic	1	1	2658737 pert
bastardised	1	1	1908755 all
bastardized	1	1	1908755 all
batholithic	1	1	2660164 pert
bathymetric	1	1	2660337 pert
bean-shaped	1	1	2045255 all
behaviorist	1	1	2660651 pert
behavioural	1	1	2941652 pert
bell-bottom	1	1	2442441 all
bell-shaped	1	1	537644 all
belt-shaped	1	1	2145388 all
benedictive	1	1	2661202 pert
benedictory	1	1	2661202 pert
beneficiary	1	1	2661314 pert
betulaceous	1	1	2662252 pert
bewhiskered	1	1	2153965 all
biauricular	1	1	2649570 pert
bibliopolic	1	1	2663040 pert
bicentenary	1	1	2999190 pert
bicephalous	1	1	1183892 all
bichromated	1	1	2663583 pert
bicuspidate	1	1	2048449 all
biedermeier	1	1	2625838 pert
big-bellied	1	1	222775 all
big-chested	1	1	2038555 all
bimillenial	1	1	2664592 pert
bimolecular	1	1	2900932 pert
bimorphemic	1	1	2936511 pert
binucleated	1	1	241260 all
biochemical	1	1	2664932 pert
bioclimatic	1	1	2665088 pert
biologistic	1	1	2666029 pert
biquadratic	1	1	3107913 pert
bisectional	1	1	2837404 pert
bismarckian	1	1	3029133 pert
bladderlike	1	1	3049350 pert
blameworthy	1	1	1321529 all
blastematic	1	1	3049812 pert
blastomeric	1	1	3050324 pert
blastoporal	1	1	3050560 pert
blastoporic	1	1	3050560 pert
bleary-eyed	1	1	2432562 all
blindfolded	1	1	2159364 all
blockheaded	1	1	440292 all
bloodguilty	1	1	1321939 all
blue-purple	1	1	371411 all
blue-ribbon	1	1	2342309 all
blue-violet	1	1	371511 all
bluish-gray	1	1	388032 all
bluish-grey	1	1	388032 all
boat-shaped	1	1	536103 all
bolographic	1	1	2667550 pert
bony-plated	1	1	144020 all
boot-shaped	1	1	2145598 all
bowl-shaped	1	1	536195 all
brachyurous	1	1	2669373 pert
bracteolate	1	1	2669731 pert
brahminical	1	1	2669806 pert
brainwashed	1	1	629532 all
branchiopod	1	1	2670202 pert
brine-cured	1	1	1073311 all
bristlelike	1	1	145628 all
bronchiolar	1	1	2948774 pert
brotherlike	1	1	291471 all
brown-black	1	1	388249 all
brown-green	1	1	372266 all
buddy-buddy	1	1	452114 all
bulb-shaped	1	1	2041807 all
burglarious	1	1	3051889 pert
burned-over	1	1	735336 all
burr-headed	1	1	1183966 all
bush-league	1	1	2346242 all
butyraceous	1	1	2672344 pert
cacodemonic	1	1	2672729 pert
cacophonous	1	1	298767 all
calcicolous	1	1	2595071 all
calciferous	1	1	2674398 pert
calcifugous	1	1	2595167 all
calculating	1	1	1155603 all
calculative	1	1	1155603 all
calefacient	1	1	1248198 all
calefactive	1	1	1248358 all
calefactory	1	1	1248358 all
calendrical	1	1	2674772 pert
californian	1	1	3052403 pert
calisthenic	1	1	2675196 pert
callipygian	1	1	2139403 all
callipygous	1	1	2139403 all
calvinistic	1	1	2952975 pert
cameroonian	1	1	3052588 pert
camouflaged	1	1	2517713 all
campanulate	1	1	2676610 pert
camphorated	1	1	306131 all
canalicular	1	1	2677112 pert
caparisoned	1	1	455190 all
cappadocian	1	1	2678371 pert
captivating	1	1	166753 all
carbocyclic	1	1	2679202 pert
carbuncular	1	1	1175298 all
cardiologic	1	1	2914902 pert
carminative	1	1	1165665 all
carolingian	1	1	2680977 pert
carposporic	1	1	2681567 pert
carunculate	1	1	2682298 pert
carunculous	1	1	2682134 pert
castellated	1	1	1796109 all
cataclysmal	1	1	587193 all
cataclysmic	1	1	587193 all
catadromous	1	1	109382 all
cataplastic	1	1	2683315 pert
catapultian	1	1	2683419 pert
catechismal	1	1	2981935 pert
catechistic	1	1	2982288 pert
categorised	1	1	414823 all
categorized	1	1	414823 all
catercorner	1	1	1719507 all
catoptrical	1	1	2684557 pert
celebratory	1	1	2684875 pert
cenobitical	1	1	2686630 pert
cenogenetic	1	1	2687191 pert
centenarian	1	1	1645048 all
centralised	1	1	1107751 all
centralized	1	1	1107751 all
centromeric	1	1	3139930 pert
centrosomic	1	1	2688263 pert
chancroidal	1	1	2691028 pert
charismatic	1	1	167077 all
chartaceous	1	1	2691531 pert
chelicerate	1	1	2692229 pert
chelicerous	1	1	2692378 pert
cheliferous	1	1	2692034 pert
chilblained	1	1	1175636 all
chinese-red	1	1	385188 all
chippendale	1	1	2694583 pert
chiromantic	1	1	2911243 pert
chisel-like	1	1	801462 all
chlamydeous	1	1	365513 all
chockablock	1	1	1084297 all
cholinergic	1	1	60969 all
christianly	1	1	411215 all
chromatinic	1	1	2696234 pert
chromosomal	1	1	2956752 pert
churchgoing	1	1	1783434 all
chyliferous	1	1	2851451 pert
circulating	1	1	666960 all
circulative	1	1	2951565 pert
circumspect	1	1	1898490 all
clamatorial	1	1	2697677 pert
clandestine	1	1	1706465 all
claw-shaped	1	1	2146159 all
clearheaded	1	1	435013 all
closed-door	1	1	1859466 all
closed-ring	1	1	676855 all
closefisted	1	1	1113505 all
closelipped	1	1	501004 all
clothesless	1	1	459102 all
co-referent	1	1	2704005 pert
cock-a-hoop	1	1	1890752 all
coextensive	1	1	481463 all
cognoscible	1	1	1374582 all
coldhearted	1	1	2533540 all
coleridgean	1	1	3029801 pert
coleridgian	1	1	3029801 pert
collagenous	1	1	2699289 pert
collapsable	1	1	465737 all
collapsible	1	1	465737 all
collectable	1	1	136884 all
collectible	1	1	136884 all
columniform	1	1	141111 all
combustible	1	1	472992 all
comfortless	1	1	478590 all
commendable	1	1	2585545 all
comminatory	1	1	924635 all
commonsense	1	1	1943746 all
communistic	1	1	2874876 pert
commutative	1	1	728826 all
compendious	1	1	547317 all
compensable	1	1	1708663 all
compensated	1	1	1708898 all
competitory	1	1	512487 all
complaining	1	1	513799 all
complaisant	1	1	21110 all
complicated	1	1	2177584 all
conceivable	1	1	2418249 all
conciliable	1	1	1784946 all
concomitant	1	1	122844 all
condemnable	1	1	2035765 all
cone-shaped	1	1	2844728 pert
confirmable	1	1	859453 all
confounding	1	1	2356579 all
confutative	1	1	721371 all
congenerous	1	1	2989167 pert
conjectural	1	1	861216 all
connotative	1	1	723163 all
consanguine	1	1	1971846 all
consentient	1	1	553732 all
considerate	1	1	638981 all
consolatory	1	1	197319 all
conspecific	1	1	2989459 pert
constipated	1	1	638253 all
constituent	1	1	901345 all
constituted	1	1	1635146 all
constrained	1	1	73761 all
consummated	1	1	551806 all
contestable	1	1	590390 all
contractile	1	1	554624 all
contractual	1	1	2702656 pert
contrarious	1	1	2328012 all
contrasting	1	1	2066142 all
controlling	1	1	791944 all
convincible	1	1	2361848 all
cooccurring	1	1	2378496 all
copyrighted	1	1	1110470 all
corporatist	1	1	2984911 pert
corpuscular	1	1	2984998 pert
corroborant	1	1	1357206 all
corruptible	1	1	621207 all
cosignatory	1	1	2112891 all
coterminous	1	1	481463 all
counterfeit	1	1	1116380 all
countrified	1	1	2051616 all
countryfied	1	1	2051616 all
countrywide	1	1	526984 all
cowl-shaped	1	1	2146481 all
creaseproof	1	1	3056871 pert
crepuscular	1	1	274551 all
crestfallen	1	1	703454 all
criminative	1	1	924952 all
criminatory	1	1	924952 all
criterional	1	1	2295710 all
cromwellian	1	1	3030235 pert
crookbacked	1	1	1019000 all
cross-modal	1	1	2976164 pert
cruciferous	1	1	2937720 pert
cryptogamic	1	1	2707008 pert
cryptologic	1	1	2706691 pert
crystalized	1	1	1071941 all
cube-shaped	1	1	657804 all
curtainless	1	1	672079 all
curvilineal	1	1	2315648 all
curvilinear	1	1	2315648 all
custom-made	1	1	672226 all
cut-and-dry	1	1	1674134 all
cyclothymic	1	1	3058635 pert
cylindrical	1	1	2045723 all
cytogenetic	1	1	2709441 pert
cytokinetic	1	1	2709599 pert
cytological	1	1	2709752 pert
cytomegalic	1	1	1175939 all
cytoplasmic	1	1	2708776 pert
cytoplastic	1	1	2708931 pert
dagger-like	1	1	801539 all
dark-coated	1	1	213516 all
debilitated	1	1	2324944 all
decalescent	1	1	872715 all
decapitated	1	1	1184584 all
declamatory	1	1	2016881 all
declaratory	1	1	686890 all
declivitous	1	1	2485895 all
decrescendo	1	1	2538389 all
deep-rooted	1	1	1635633 all
deep-seated	1	1	1635633 all
deep-yellow	1	1	374635 all
deferential	1	1	1994180 all
dehumanised	1	1	1260584 all
dehumanized	1	1	1260584 all
deleterious	1	1	1161059 all
delineative	1	1	1979326 all
deliverable	1	1	2710438 pert
demagogical	1	1	3060782 pert
demographic	1	1	2906351 pert
demoralised	1	1	1664880 all
demoralized	1	1	1664880 all
demosthenic	1	1	3030515 pert
denaturised	1	1	354692 all
denaturized	1	1	354692 all
denigrating	1	1	1161233 all
denigrative	1	1	1161233 all
denigratory	1	1	1161233 all
denticulate	1	1	2246733 all
denumerable	1	1	301589 all
depopulated	1	1	1313178 all
deprecating	1	1	906655 all
deprecatory	1	1	906655 all
describable	1	1	943599 all
designative	1	1	722611 all
destroyable	1	1	738284 all
destructive	1	1	586183 all
determinant	1	1	684782 all
determining	1	1	684782 all
detrimental	1	1	1161984 all
diacritical	1	1	774911 all
diagnosable	1	1	1272836 all
dialectical	1	1	3023644 pert
diamagnetic	1	1	2711599 pert
diaphoretic	1	1	2712125 pert
diarrhoetic	1	1	638622 all
dichotomous	1	1	2480861 all
digitigrade	1	1	751170 all
dilapidated	1	1	679717 all
dim-sighted	1	1	2159969 all
diminishing	1	1	2537351 all
dirty-faced	1	1	421383 all
disaffected	1	1	589960 all
disarranged	1	1	1681607 all
disavowable	1	1	721287 all
disc-shaped	1	1	2042267 all
discalceate	1	1	2157041 all
discernable	1	1	581812 all
disciplinal	1	1	1300661 all
discomfited	1	1	2333976 all
discomposed	1	1	531342 all
disembodied	1	1	631040 all
disgruntled	1	1	590163 all
dish-shaped	1	1	536792 all
dishevelled	1	1	2425220 all
disinclined	1	1	1293158 all
disjunctive	1	1	564262 all
disk-shaped	1	1	2042267 all
dislogistic	1	1	907243 all
dismissible	1	1	1526769 all
disobliging	1	1	21592 all
disparaging	1	1	907032 all
dispensable	1	1	903449 all
dispiriting	1	1	867615 all
displeasing	1	1	1808822 all
disputative	1	1	603804 all
disquieting	1	1	480753 all
disregarded	1	1	1608465 all
dissentious	1	1	554302 all
dissociable	1	1	785002 all
dissolvable	1	1	2265386 all
distensible	1	1	946844 all
distortable	1	1	345005 all
distressful	1	1	1189386 all
distributed	1	1	539793 all
distrustful	1	1	2463154 all
dithyrambic	1	1	2714708 pert
diversified	1	1	783129 all
doctrinaire	1	1	1324271 all
dolabriform	1	1	2168014 all
dome-shaped	1	1	2046115 all
domiciliary	1	1	3062280 pert
domineering	1	1	787136 all
double-bass	1	1	1216145 all
double-dyed	1	1	1520091 all
downhearted	1	1	703615 all
downtrodden	1	1	1051718 all
dramaturgic	1	1	3005423 pert
drum-shaped	1	1	2146760 all
dry-cleaned	1	1	418110 all
duck-billed	1	1	206900 all
dull-purple	1	1	374735 all
dumbfounded	1	1	2358277 all
dumfounding	1	1	645856 all
dun-colored	1	1	397441 all
duplicitous	1	1	1223271 all
dyslogistic	1	1	907243 all
easternmost	1	1	824094 all
econometric	1	1	2919733 pert
ectomorphic	1	1	827923 all
ectothermic	1	1	2533075 all
egalitarian	1	1	715677 all
eight-sided	1	1	238712 all
eighty-five	1	1	2194649 all
eighty-four	1	1	2194550 all
eighty-nine	1	1	2195049 all
einsteinian	1	1	3031247 pert
elasticised	1	1	844112 all
elasticized	1	1	844112 all
elephantine	1	1	1385773 all
elizabethan	1	1	3031400 pert
ellipsoidal	1	1	2046446 all
elucidative	1	1	1323815 all
emancipated	1	1	1063102 all
emasculated	1	1	2137070 all
embryologic	1	1	1490257 all
emotionless	1	1	1257990 all
encomiastic	1	1	906099 all
encroaching	1	1	1352320 all
end-stopped	1	1	873387 all
endocentric	1	1	870614 all
endogenetic	1	1	1331675 all
endometrial	1	1	3063492 pert
endomorphic	1	1	828175 all
endothelial	1	1	3018375 pert
endothermal	1	1	872510 all
endothermic	1	1	872510 all
enforceable	1	1	557221 all
enigmatical	1	1	534524 all
ensorcelled	1	1	865765 all
entertained	1	1	1805355 all
enthralling	1	1	166753 all
entomologic	1	1	3063868 pert
epicyclical	1	1	2940115 pert
epiphytotic	1	1	1426749 all
equiangular	1	1	2048794 all
equidistant	1	1	890985 all
equilateral	1	1	891081 all
error-prone	1	1	964470 all
eucharistic	1	1	2715802 pert
euphemistic	1	1	908483 all
eurocentric	1	1	2716101 pert
evaporative	1	1	2924428 pert
evil-minded	1	1	1133784 all
exasperated	1	1	1806483 all
exclamatory	1	1	842041 all
exculpatory	1	1	923321 all
exhilarated	1	1	705336 all
exhortative	1	1	866735 all
exhortatory	1	1	866735 all
exonerative	1	1	923495 all
expeditious	1	1	840510 all
experienced	1	1	935500 all
explainable	1	1	938979 all
explanatory	1	1	1324683 all
explorative	1	1	877345 all
exploratory	1	1	877345 all
exponential	1	1	2965274 pert
expressible	1	1	943363 all
extemporary	1	1	1845451 all
extensional	1	1	722707 all
extenuating	1	1	923671 all
extractable	1	1	1526905 all
extractible	1	1	1526905 all
extraverted	1	1	1351637 all
eye-popping	1	1	1283787 all
face-saving	1	1	1196367 all
fair-haired	1	1	1462461 all
fair-minded	1	1	956976 all
falsifiable	1	1	859453 all
falstaffian	1	1	3027692 pert
fantabulous	1	1	2343110 all
farthermost	1	1	443618 all
fast-flying	1	1	1562992 all
fast-footed	1	1	1031602 all
fat-soluble	1	1	2265496 all
featherless	1	1	999330 all
featherlike	1	1	998207 all
featureless	1	1	1793254 all
fermentable	1	1	2726345 pert
feudalistic	1	1	2726546 pert
fiber-optic	1	1	2727009 pert
fibre-optic	1	1	2727009 pert
fifty-eight	1	1	2191992 all
fifty-fifth	1	1	2208270 all
fifty-fifty	1	1	891170 all
fifty-seven	1	1	2191895 all
fifty-three	1	1	2191519 all
filamentous	1	1	2413851 all
fine-leafed	1	1	1701321 all
fine-leaved	1	1	1701321 all
firmamental	1	1	2871229 pert
first-class	1	1	2343110 all
fissionable	1	1	1016874 all
flag-waving	1	1	1740358 all
flagellated	1	1	3015113 pert
flat-bottom	1	1	2442765 all
flat-topped	1	1	2441786 all
flavourless	1	1	2399595 all
flavoursome	1	1	2396911 all
flea-bitten	1	1	2581530 all
flirtatious	1	1	2131958 all
flourishing	1	1	2331857 all
fluctuating	1	1	2304208 all
foot-shaped	1	1	2147117 all
foreseeable	1	1	1841699 all
foresighted	1	1	1895296 all
forgettable	1	1	1040239 all
formalistic	1	1	2730304 pert
fortnightly	1	1	1969038 all
forty-eight	1	1	2191040 all
forty-fifth	1	1	2207566 all
forty-first	1	1	2207105 all
forty-ninth	1	1	2208030 all
forty-seven	1	1	2190942 all
forty-sixth	1	1	2207681 all
forty-third	1	1	2207334 all
forty-three	1	1	2190562 all
foul-spoken	1	1	425588 all
four-footed	1	1	241816 all
fourth-year	1	1	1013681 all
fragmentary	1	1	517314 all
free-flying	1	1	1380571 all
free-living	1	1	728993 all
free-spoken	1	1	764484 all
freehearted	1	1	1111312 all
frightening	1	1	193799 all
frost-bound	1	1	1078840 all
frostbitten	1	1	1078673 all
frustrative	1	1	1764745 all
fruticulose	1	1	3021866 pert
fulgurating	1	1	803751 all
full-bodied	1	1	2397234 all
functioning	1	1	1091556 all
fur-bearing	1	1	1866129 all
furthermost	1	1	443618 all
galvanising	1	1	921631 all
galvanizing	1	1	921631 all
gap-toothed	1	1	2438968 all
garmentless	1	1	459102 all
gastronomic	1	1	2975840 pert
gelatinlike	1	1	2416610 all
gemmiferous	1	1	2733782 pert
generalised	1	1	2278513 all
generalized	1	1	2278513 all
genotypical	1	1	2942542 pert
gentlemanly	1	1	1948573 all
geophysical	1	1	2908235 pert
gestational	1	1	2983097 pert
get-at-able	1	1	19505 all
glabrescent	1	1	211444 all
god-fearing	1	1	1783710 all
godforsaken	1	1	1243102 all
goggle-eyed	1	1	2358762 all
goody-goody	1	1	1130614 all
gradational	1	1	1143138 all
graecophile	1	1	3133141 pert
granitelike	1	1	1151951 all
grape-sized	1	1	2223361 all
gratulatory	1	1	1000093 all
gravimetric	1	1	3002841 pert
gravitative	1	1	2737183 pert
gray-haired	1	1	1645678 all
gray-headed	1	1	1645678 all
greaseproof	1	1	1774483 all
greco-roman	1	1	413861 all
green-blind	1	1	2159787 all
green-white	1	1	389962 all
grey-haired	1	1	1645678 all
grey-headed	1	1	1645678 all
gustatorial	1	1	2868916 pert
gynecologic	1	1	2916969 pert
haemophilic	1	1	2850826 pert
hail-fellow	1	1	1075864 all
half-crazed	1	1	2075847 all
half-hourly	1	1	1968956 all
half-timber	1	1	2429721 all
half-witted	1	1	1840673 all
half-yearly	1	1	1969348 all
halfhearted	1	1	887472 all
hand-loomed	1	1	673807 all
handed-down	1	1	611527 all
handicapped	1	1	1019283 all
handwritten	1	1	2285407 all
hard-bitten	1	1	2448623 all
hard-fought	1	1	747471 all
hardworking	1	1	754682 all
harebrained	1	1	2572038 all
harp-shaped	1	1	2147567 all
hazel-brown	1	1	376453 all
heart-whole	1	1	2180486 all
heartbroken	1	1	1365103 all
heaven-sent	1	1	1048976 all
heavy-armed	1	1	2039632 all
hebdomadary	1	1	1968503 all
hebephrenic	1	1	2076016 all
heightening	1	1	1340875 all
hellenistic	1	1	3015805 pert
hematogenic	1	1	2739578 pert
